timestamp,simulated_date,portfolio_value,predicted_direction,actual_direction,model_accuracy
2026-03-02T22:42:41.759186,2022-05-25 00:00:00,29.366106492538318,0,1.0,0.4438202247191011
2026-03-02T22:42:41.775210,2022-05-26 00:00:00,32.689846907859945,1,1.0,0.44692737430167595
2026-03-02T22:42:41.791671,2022-05-27 00:00:00,33.813301949744584,1,0.0,0.4444444444444444
2026-03-02T22:42:41.840074,2022-05-31 00:00:00,33.26459531918107,1,0.0,0.4419889502762431
2026-03-02T22:42:41.928539,2022-06-01 00:00:00,32.54685675078431,1,1.0,0.44505494505494503
2026-03-02T22:42:41.955718,2022-06-02 00:00:00,30.23377511027062,0,0.0,0.44808743169398907
2026-03-02T22:42:42.003448,2022-06-03 00:00:00,29.660215259437674,1,0.0,0.44565217391304346
2026-03-02T22:42:42.027397,2022-06-06 00:00:00,30.20726970472153,0,1.0,0.44324324324324327
2026-03-02T22:42:42.048417,2022-06-07 00:00:00,29.46484253689821,0,0.0,0.44623655913978494
2026-03-02T22:42:42.075275,2022-06-08 00:00:00,29.228172296557606,1,0.0,0.44385026737967914
2026-03-02T22:42:42.102766,2022-06-09 00:00:00,29.912973686601724,0,0.0,0.44680851063829785
2026-03-02T22:42:42.131187,2022-06-10 00:00:00,30.976922816730198,0,0.0,0.4497354497354497
2026-03-02T22:42:42.167838,2022-06-13 00:00:00,31.660350570765445,0,1.0,0.4473684210526316
2026-03-02T22:42:42.202955,2022-06-14 00:00:00,31.44902563770835,0,1.0,0.44502617801047123
2026-03-02T22:42:42.221732,2022-06-15 00:00:00,30.604911646661275,0,0.0,0.4479166666666667
2026-03-02T22:42:42.268814,2022-06-16 00:00:00,31.104701490144553,0,1.0,0.44559585492227977
2026-03-02T22:42:42.284346,2022-06-17 00:00:00,30.643537010911047,0,1.0,0.44329896907216493
2026-03-02T22:42:42.309340,2022-06-21 00:00:00,30.474277548315563,0,1.0,0.441025641025641
2026-03-02T22:42:42.324022,2022-06-22 00:00:00,30.222608809948415,0,0.0,0.44387755102040816
2026-03-02T22:42:42.373857,2022-06-23 00:00:00,30.760499041614732,0,1.0,0.4416243654822335
2026-03-02T22:42:42.426517,2022-06-24 00:00:00,29.593465374778123,0,0.0,0.4444444444444444
2026-03-02T22:42:42.471713,2022-06-27 00:00:00,28.836191320123646,1,0.0,0.44221105527638194
2026-03-02T22:42:42.493776,2022-06-28 00:00:00,27.269824272245668,1,0.0,0.44
2026-03-02T22:42:42.507331,2022-06-29 00:00:00,27.73886440575766,0,0.0,0.4427860696517413
2026-03-02T22:42:42.553204,2022-06-30 00:00:00,28.103635011574116,0,0.0,0.44554455445544555
2026-03-02T22:42:42.580726,2022-07-01 00:00:00,28.812875766607025,0,1.0,0.4433497536945813
2026-03-02T22:42:42.603597,2022-07-05 00:00:00,27.20911238571664,0,1.0,0.4411764705882353
2026-03-02T22:42:42.629686,2022-07-06 00:00:00,26.991584715985656,0,1.0,0.43902439024390244
2026-03-02T22:42:42.647772,2022-07-07 00:00:00,26.289552973207257,0,1.0,0.4368932038834951
2026-03-02T22:42:42.682991,2022-07-08 00:00:00,25.594404742465017,0,0.0,0.4396135265700483
2026-03-02T22:42:42.700355,2022-07-11 00:00:00,26.210938106516963,0,0.0,0.4423076923076923
2026-03-02T22:42:42.723247,2022-07-12 00:00:00,26.530248507376527,0,1.0,0.44019138755980863
2026-03-02T22:42:42.739535,2022-07-13 00:00:00,25.486496163578654,0,1.0,0.4380952380952381
2026-03-02T22:42:42.789106,2022-07-14 00:00:00,25.931851837390884,1,1.0,0.44075829383886256
2026-03-02T22:42:42.802504,2022-07-15 00:00:00,26.102422918555924,1,0.0,0.4386792452830189
2026-03-02T22:42:42.827834,2022-07-18 00:00:00,25.78058556314086,1,1.0,0.4413145539906103
2026-03-02T22:42:42.865048,2022-07-19 00:00:00,26.571862381143482,1,1.0,0.4439252336448598
2026-03-02T22:42:42.953761,2022-07-20 00:00:00,27.92028785498366,1,1.0,0.44651162790697674
2026-03-02T22:42:43.005274,2022-07-21 00:00:00,28.17786793578774,1,0.0,0.4444444444444444
2026-03-02T22:42:43.023383,2022-07-22 00:00:00,27.2739345683293,1,1.0,0.4470046082949309
2026-03-02T22:42:43.037869,2022-07-25 00:00:00,27.281949070459966,1,0.0,0.44495412844036697
2026-03-02T22:42:43.101029,2022-07-26 00:00:00,26.706879709984168,1,1.0,0.4474885844748858
2026-03-02T22:42:43.118492,2022-07-27 00:00:00,27.895457138566883,1,1.0,0.45
2026-03-02T22:42:43.143998,2022-07-28 00:00:00,27.909422513295862,1,1.0,0.45248868778280543
2026-03-02T22:42:43.169880,2022-07-29 00:00:00,28.457803396744502,1,1.0,0.45495495495495497
2026-03-02T22:42:43.194282,2022-08-01 00:00:00,28.863181988055683,1,1.0,0.45739910313901344
2026-03-02T22:42:43.217978,2022-08-02 00:00:00,29.50663780483802,1,1.0,0.45982142857142855
2026-03-02T22:42:43.237319,2022-08-03 00:00:00,30.65711049403852,1,1.0,0.4622222222222222
2026-03-02T22:42:43.284588,2022-08-04 00:00:00,31.252392897849223,1,1.0,0.4646017699115044
2026-03-02T22:42:43.316650,2022-08-05 00:00:00,31.5497988091981,1,1.0,0.4669603524229075
2026-03-02T22:42:43.342172,2022-08-08 00:00:00,32.0743641392557,1,0.0,0.4649122807017544
2026-03-02T22:42:43.359712,2022-08-09 00:00:00,31.76574160601251,1,1.0,0.4672489082969432
2026-03-02T22:42:43.389921,2022-08-10 00:00:00,32.4818980228594,1,0.0,0.4652173913043478
2026-03-02T22:42:43.436967,2022-08-11 00:00:00,32.143300386727866,1,1.0,0.4675324675324675
2026-03-02T22:42:43.472472,2022-08-12 00:00:00,33.11503305159783,1,1.0,0.4698275862068966
2026-03-02T22:42:43.505489,2022-08-15 00:00:00,33.701154387235626,1,0.0,0.4678111587982833
2026-03-02T22:42:43.525179,2022-08-16 00:00:00,33.62812269241342,1,0.0,0.4658119658119658
2026-03-02T22:42:43.569692,2022-08-17 00:00:00,33.28680963698446,1,1.0,0.46808510638297873
2026-03-02T22:42:43.585587,2022-08-18 00:00:00,34.145307954076515,1,0.0,0.4661016949152542
2026-03-02T22:42:43.614630,2022-08-19 00:00:00,33.11200852477716,1,0.0,0.4641350210970464
2026-03-02T22:42:43.641566,2022-08-22 00:00:00,32.24871204852353,1,1.0,0.46638655462184875
2026-03-02T22:42:43.709038,2022-08-23 00:00:00,32.6131675426497,1,1.0,0.4686192468619247
2026-03-02T22:42:43.773687,2022-08-24 00:00:00,33.01575382765676,1,1.0,0.4708333333333333
2026-03-02T22:42:43.813895,2022-08-25 00:00:00,35.111090397949006,1,0.0,0.46887966804979253
2026-03-02T22:42:43.875458,2022-08-26 00:00:00,31.971010062532727,1,0.0,0.4669421487603306
2026-03-02T22:42:43.894921,2022-08-29 00:00:00,31.53395156671461,1,0.0,0.46502057613168724
2026-03-02T22:42:43.929474,2022-08-30 00:00:00,30.56185304885258,1,0.0,0.46311475409836067
2026-03-02T22:42:43.960547,2022-08-31 00:00:00,31.13796695417104,0,0.0,0.46530612244897956
2026-03-02T22:42:43.993673,2022-09-01 00:00:00,31.734033339874358,0,0.0,0.46747967479674796
2026-03-02T22:42:44.027518,2022-09-02 00:00:00,32.75357368689865,0,0.0,0.46963562753036436
2026-03-02T22:42:44.075457,2022-09-06 00:00:00,33.38808274578535,0,1.0,0.46774193548387094
2026-03-02T22:42:44.101345,2022-09-07 00:00:00,33.01636547372892,0,1.0,0.46586345381526106
2026-03-02T22:42:44.129447,2022-09-08 00:00:00,31.71376534907744,0,1.0,0.464
2026-03-02T22:42:44.158147,2022-09-09 00:00:00,32.229000354357645,1,1.0,0.46613545816733065
2026-03-02T22:42:44.189795,2022-09-12 00:00:00,32.53404131672468,1,0.0,0.4642857142857143
2026-03-02T22:42:44.253917,2022-09-13 00:00:00,34.11572203608898,0,0.0,0.466403162055336
2026-03-02T22:42:44.306075,2022-09-14 00:00:00,33.791400146074814,1,0.0,0.4645669291338583
2026-03-02T22:42:44.331334,2022-09-15 00:00:00,34.01468676065511,0,1.0,0.4627450980392157
2026-03-02T22:42:44.397240,2022-09-16 00:00:00,35.23197672902145,1,1.0,0.46484375
2026-03-02T22:42:44.410197,2022-09-19 00:00:00,36.23380790591057,1,0.0,0.46303501945525294
2026-03-02T22:42:44.441950,2022-09-20 00:00:00,36.12687358781532,1,1.0,0.46511627906976744
2026-03-02T22:42:44.475803,2022-09-21 00:00:00,36.25811309189807,1,0.0,0.46332046332046334
2026-03-02T22:42:44.538640,2022-09-22 00:00:00,37.67015392068655,0,1.0,0.46153846153846156
2026-03-02T22:42:44.586845,2022-09-23 00:00:00,37.9613233345637,1,0.0,0.45977011494252873
2026-03-02T22:42:44.607878,2022-09-26 00:00:00,37.16204013605777,1,0.0,0.4580152671755725
2026-03-02T22:42:44.658619,2022-09-27 00:00:00,36.88273841079324,1,1.0,0.4600760456273764
2026-03-02T22:42:44.679045,2022-09-28 00:00:00,37.851616795060814,1,0.0,0.4583333333333333
2026-03-02T22:42:44.695772,2022-09-29 00:00:00,38.544913454831764,0,1.0,0.45660377358490567
2026-03-02T22:42:44.762029,2022-09-30 00:00:00,38.71073932409705,1,1.0,0.45864661654135336
2026-03-02T22:42:44.803562,2022-10-03 00:00:00,39.228052877885816,1,1.0,0.4606741573033708
2026-03-02T22:42:44.821770,2022-10-04 00:00:00,40.10527033833767,1,1.0,0.4626865671641791
2026-03-02T22:42:44.873791,2022-10-05 00:00:00,41.03094190084057,1,0.0,0.46096654275092935
2026-03-02T22:42:44.895758,2022-10-06 00:00:00,40.75160824295022,1,0.0,0.45925925925925926
